"name","region","freq","rank","gender"
"Miguel Dias",0,944,4795,M
"Carlos Eduardo Cardoso",0,944,4796,M
"Bruno das Neves",0,944,4794,M
"Sr. Enzo Castro",0,943,4798,M
"Pedro Lucas da Rosa",0,943,4799,M
"Gustavo Correia",0,942,4800,M
"Gustavo Henrique Barbosa",0,942,4803,M
"Sr. Francisco Costa",0,942,4801,M
"Matheus Barbosa",0,942,4805,M
"Caio da Mota",0,942,4802,M
"Luiz Felipe Gonçalves",0,942,4804,M
"Lorenzo Castro",0,941,4810,M
"Dr. Davi Farias",0,941,4807,M
"Dr. Yago Silva",0,941,4809,M
"Yuri Fernandes",0,941,4806,M
"João Pedro Fernandes",0,941,4808,M
"João Oliveira",0,940,4813,M
"Bernardo Pires",0,940,4811,M
"Dr. Raul da Rosa",0,940,4812,M
"Cauã Moura",0,939,4815,M
"João Lucas Gomes",0,939,4814,M
"Samuel Pires",0,938,4818,M
"Noah da Costa",0,938,4817,M
"Renan Gomes",0,938,4816,M
"Sr. Otávio Gonçalves",0,937,4821,M
"Dr. Caio Araújo",0,937,4820,M
"Caio Costela",0,937,4819,M
"Sr. Thomas da Mata",0,936,4822,M
"Diogo Novaes",0,935,4826,M
"Dr. Thiago Barros",0,935,4828,M
"Sr. Thiago Porto",0,935,4825,M
"Marcelo Pereira",0,935,4824,M
"Dr. Breno Nogueira",0,935,4823,M
"Thomas Santos",0,935,4827,M
"Diego Caldeira",0,934,4829,M
"Luiz Henrique Pinto",0,934,4830,M
"Raul Azevedo",0,933,4832,M
"Ian Porto",0,933,4833,M
"Luiz Fernando Caldeira",0,933,4831,M
"João Gabriel Oliveira",0,932,4835,M
"Levi Rodrigues",0,932,4834,M
"Caio Nascimento",0,932,4838,M
"Dr. Luiz Fernando Martins",0,932,4836,M
"Dr. João Guilherme Barros",0,932,4837,M
"Caio Peixoto",0,931,4840,M
"Benjamin Viana",0,931,4843,M
"Paulo Costela",0,931,4841,M
"Breno Jesus",0,931,4839,M
"Cauê Nascimento",0,931,4842,M
"Juan Silva",0,930,4847,M
"Bernardo Peixoto",0,930,4845,M
"Isaac Nunes",0,930,4846,M
"Isaac Fogaça",0,930,4844,M
"Vinicius Aragão",0,929,4852,M
"Gustavo Henrique Martins",0,929,4848,M
"João Vitor Teixeira",0,929,4851,M
"Dr. Leonardo Souza",0,929,4849,M
"Pedro da Cruz",0,929,4850,M
"Francisco Ribeiro",0,928,4855,M
"Yuri Silveira",0,928,4854,M
"Sr. Guilherme Ramos",0,928,4853,M
"Lucas Sales",0,927,4856,M
"Isaac da Conceição",0,927,4858,M
"Dr. Yago Aragão",0,927,4857,M
"Pedro Jesus",0,926,4859,M
"Davi Luiz Gomes",0,926,4860,M
"Cauã Porto",0,925,4862,M
"Eduardo Viana",0,925,4864,M
"Yuri Costela",0,925,4863,M
"Kevin Araújo",0,925,4861,M
"Marcelo Moura",0,923,4866,M
"Antônio Nascimento",0,923,4869,M
"Murilo Nunes",0,923,4865,M
"Anthony Melo",0,923,4868,M
"Sr. Pedro Lucas Cardoso",0,923,4867,M
"Sr. Marcos Vinicius Gonçalves",0,922,4872,M
"Matheus Aragão",0,922,4873,M
"Marcelo da Paz",0,922,4870,M
"Pedro Lucas Costela",0,922,4871,M
"Dr. Davi Luiz Fernandes",0,921,4876,M
"Vitor Gabriel da Costa",0,921,4875,M
"João Nascimento",0,921,4877,M
"Davi Alves",0,921,4878,M
"Marcos Vinicius da Paz",0,921,4874,M
"Samuel Cavalcanti",0,920,4883,M
"Alexandre Oliveira",0,920,4881,M
"João Vitor Pereira",0,920,4879,M
"Sr. Henrique Monteiro",0,920,4880,M
"Carlos Eduardo Almeida",0,920,4882,M
"Danilo Caldeira",0,919,4884,M
"Gustavo Silveira",0,919,4885,M
"João Felipe Costa",0,918,4886,M
"Nathan Fernandes",0,917,4887,M
"Kevin Moreira",0,917,4888,M
"Vitor Hugo Peixoto",0,917,4889,M
"Joaquim Freitas",0,916,4893,M
"João Lucas Aragão",0,916,4890,M
"Fernando Pinto",0,916,4892,M
"Levi Almeida",0,916,4891,M
"Cauã Barbosa",0,915,4894,M
"Sr. João Lucas Cavalcanti",0,915,4895,M
"Pedro Henrique Cunha",0,914,4897,M
"Anthony Dias",0,914,4896,M
"Samuel Duarte",0,914,4898,M
"Antônio Costa",0,913,4901,M
"Eduardo Nogueira",0,913,4905,M
"Sr. Enzo Gabriel Carvalho",0,913,4904,M
"Calebe Teixeira",0,913,4900,M
"Dr. Benjamin Pires",0,913,4899,M
"Vinicius Moraes",0,913,4903,M
"João Pedro Vieira",0,913,4902,M
"Enzo Gabriel Souza",0,913,4906,M
"Marcelo Carvalho",0,912,4914,M
"Gabriel da Mata",0,912,4913,M
"Lucca Cardoso",0,912,4912,M
"Dr. Luiz Felipe Almeida",0,912,4907,M
"Francisco Vieira",0,912,4915,M
"Yago Costela",0,912,4910,M
"Dr. Luiz Henrique Pereira",0,912,4908,M
"Levi Araújo",0,912,4909,M
"Augusto Melo",0,912,4911,M
"Bruno Aragão",0,911,4916,M
"Eduardo Silva",0,911,4917,M
"Danilo Nunes",0,910,4921,M
"João Lucas Pinto",0,910,4919,M
"Nicolas Pinto",0,910,4920,M
"Bryan Jesus",0,910,4918,M
"João Vitor Cunha",0,910,4922,M
"Sr. Vitor Silveira",0,909,4926,M
"Dr. Diego Campos",0,909,4924,M
"Miguel Aragão",0,909,4925,M
"Lucas Gabriel da Rosa",0,909,4923,M
"Marcos Vinicius Silveira",0,909,4927,M
"Gabriel Jesus",0,909,4928,M
"Eduardo Oliveira",0,908,4931,M
"Vinicius Rocha",0,908,4929,M
"Diogo da Cruz",0,908,4930,M
"Enzo Gabriel Costela",0,908,4932,M
"Erick Dias",0,907,4936,M
"Sr. Thiago Pires",0,907,4935,M
"Leonardo Nunes",0,907,4933,M
"Sr. Murilo Moura",0,907,4934,M
"Leonardo Cunha",0,906,4939,M
"Luiz Miguel Pereira",0,906,4938,M
"Felipe da Cunha",0,906,4937,M
"Raul Rocha",0,906,4940,M
"Marcelo Almeida",0,905,4945,M
"Alexandre Sales",0,905,4942,M
"João Pedro da Cruz",0,905,4941,M
"Sr. Nicolas Viana",0,905,4946,M
"Sr. Lorenzo Lopes",0,905,4944,M
"Enzo Silveira",0,905,4943,M
"Renan Costa",0,904,4950,M
"Sr. João Souza",0,904,4951,M
"Dr. Lucca Freitas",0,904,4947,M
"Isaac Castro",0,904,4949,M
"Gustavo Ribeiro",0,904,4948,M
"Antônio Silveira",0,903,4954,M
"Ian Oliveira",0,903,4952,M
"Noah Carvalho",0,903,4955,M
"Dr. Raul Cardoso",0,903,4953,M
"Otávio Jesus",0,902,4958,M
"Vitor Gabriel Cavalcanti",0,902,4961,M
"Dr. João Gabriel Novaes",0,902,4960,M
"Leandro Melo",0,902,4956,M
"Murilo Ribeiro",0,902,4959,M
"Emanuel Costela",0,902,4963,M
"Benjamin Gonçalves",0,902,4962,M
"Sr. Cauê Jesus",0,902,4957,M
"Bernardo Carvalho",0,901,4965,M
"Erick Moura",0,901,4964,M
"Gustavo Henrique Lima",0,900,4968,M
"Cauã Freitas",0,900,4969,M
"Dr. Ian Lopes",0,900,4967,M
"João Vitor Mendes",0,900,4966,M
"Rafael Araújo",0,899,4970,M
"Murilo Moraes",0,898,4974,M
"Marcos Vinicius Nogueira",0,898,4971,M
"Ryan Correia",0,898,4972,M
"Lucca Duarte",0,898,4975,M
"Noah Peixoto",0,898,4973,M
"Luiz Miguel Moura",0,897,4978,M
"Sr. Lucca da Luz",0,897,4976,M
"Murilo da Conceição",0,897,4977,M
"Rafael Nunes",0,896,4979,M
"Pedro Henrique Araújo",0,896,4980,M
"Kevin Teixeira",0,896,4982,M
"Sr. Juan Nogueira",0,896,4981,M
"Davi Luiz Freitas",0,895,4983,M
"Miguel Rodrigues",0,895,4989,M
"Dr. André Costa",0,895,4984,M
"Cauê Costela",0,895,4985,M
"Gabriel Nunes",0,895,4988,M
"João Miguel Barbosa",0,895,4987,M
"Luiz Otávio da Cunha",0,895,4986,M
"Breno Farias",0,894,4990,M
"Luiz Otávio Castro",0,894,4991,M
"Vitor Almeida",0,893,4994,M
"Augusto Rocha",0,893,4992,M
"Gabriel Porto",0,893,4996,M
"Yago Santos",0,893,4995,M
"Sr. Kevin Aragão",0,893,4997,M
"Sr. Vinicius Pereira",0,893,4993,M
"Sr. Benjamin Castro",0,892,5003,M
"Yago Azevedo",0,892,5001,M
"Joaquim Caldeira",0,892,5002,M
"Bryan Novaes",0,892,5000,M
"Dr. Gabriel Costa",0,892,4999,M
"Vitor Gabriel Duarte",0,892,5004,M
"Gustavo Cardoso",0,892,4998,M
"Carlos Eduardo Carvalho",0,891,5005,M
"Dr. Calebe da Luz",0,891,5007,M
"Dr. Samuel Gomes",0,891,5006,M
"Bryan Nunes",0,890,5010,M
"João Mendes",0,890,5008,M
"Guilherme Monteiro",0,890,5009,M
"Bruno da Paz",0,889,5012,M
"João Guilherme Cardoso",0,889,5011,M
"Luiz Miguel Aragão",0,888,5014,M
"Diego Caldeira",0,888,5013,M
"Enrico Ribeiro",0,887,5015,M
"Diego Freitas",0,887,5016,M
"Augusto Ramos",0,886,5017,M
"Pedro Miguel Castro",0,886,5020,M
"Luiz Felipe Campos",0,886,5019,M
"Sr. Felipe Carvalho",0,886,5018,M
"Davi Luiz Cardoso",0,885,5022,M
"Marcelo da Rosa",0,885,5021,M
"Yuri Silva",0,884,5024,M
"Vinicius Silva",0,884,5026,M
"Benjamin Novaes",0,884,5025,M
"Kevin Carvalho",0,884,5023,M
"Benício Campos",0,883,5028,M
"Marcelo Costela",0,883,5027,M
"Luiz Gustavo Oliveira",0,883,5029,M
"Davi Luiz Silva",0,883,5030,M
"Dr. Isaac Teixeira",0,883,5031,M
"Pedro Henrique da Luz",0,882,5039,M
"Danilo Souza",0,882,5033,M
"Yuri Fernandes",0,882,5035,M
"Antônio da Cunha",0,882,5038,M
"Luiz Miguel Viana",0,882,5032,M
"João Felipe da Rosa",0,882,5036,M
"Alexandre Rodrigues",0,882,5037,M
"Leandro da Cruz",0,882,5034,M
"Calebe Vieira",0,881,5040,M
"Francisco Vieira",0,880,5043,M
"Luiz Gustavo da Cunha",0,880,5044,M
"Nicolas Carvalho",0,880,5041,M
"Pedro Miguel Martins",0,880,5042,M
"Daniel Teixeira",0,879,5049,M
"Gustavo das Neves",0,879,5047,M
"Rafael Vieira",0,879,5046,M
"Francisco Cunha",0,879,5048,M
"Vitor Porto",0,879,5045,M
"Nicolas Pereira",0,878,5051,M
"Enrico Nascimento",0,878,5053,M
"Dr. João Gabriel Correia",0,878,5052,M
"Igor Rodrigues",0,878,5050,M
"Sr. Matheus Araújo",0,877,5058,M
"Miguel Moreira",0,877,5056,M
"Dr. Vitor Gabriel da Mata",0,877,5057,M
"Otávio Cardoso",0,877,5054,M
"Pietro Rodrigues",0,877,5055,M
"Lucas Castro",0,876,5060,M
"Dr. Samuel da Rocha",0,876,5059,M
"Sr. João Lucas Correia",0,875,5062,M
"Enzo Gabriel Ribeiro",0,875,5063,M
"Juan da Conceição",0,875,5061,M
"Sr. Isaac Ferreira",0,874,5064,M
"Danilo Nogueira",0,874,5068,M
"Enzo Gabriel Cardoso",0,874,5069,M
"João Pedro Duarte",0,874,5066,M
"Bruno Pinto",0,874,5065,M
"Miguel Correia",0,874,5067,M
"Sr. Luiz Miguel da Paz",0,874,5070,M
"André Melo",0,873,5076,M
"Levi Cardoso",0,873,5073,M
"Diogo Jesus",0,873,5077,M
"Alexandre Carvalho",0,873,5074,M
"Davi Nogueira",0,873,5075,M
"Sr. Daniel Carvalho",0,873,5072,M
"Danilo Azevedo",0,873,5071,M
"Miguel Rocha",0,872,5078,M
"Dr. Leonardo Porto",0,872,5079,M
"Dr. Luiz Otávio Moura",0,871,5080,M
"Yago Fogaça",0,871,5081,M
"Pietro Lopes",0,871,5082,M
"Sr. Daniel Cavalcanti",0,868,5086,M
"Luiz Henrique Pereira",0,868,5083,M
"Sr. Vitor Gabriel Costa",0,868,5084,M
"João Miguel Correia",0,868,5085,M
"Sr. Davi Monteiro",0,867,5090,M
"Luiz Henrique Farias",0,867,5092,M
"Antônio Araújo",0,867,5094,M
"Pedro Henrique Campos",0,867,5091,M
"Felipe Farias",0,867,5095,M
"Sr. Samuel Pires",0,867,5087,M
"Luiz Miguel da Rosa",0,867,5096,M
"Pedro Miguel Duarte",0,867,5089,M
"Fernando Alves",0,867,5093,M
"Anthony Monteiro",0,867,5088,M
"Dr. Isaac Melo",0,866,5097,M
"Renan Oliveira",0,866,5098,M
"Breno Barros",0,865,5103,M
"Arthur Novaes",0,865,5102,M
"Dr. Vicente Araújo",0,865,5100,M
"Guilherme Pinto",0,865,5101,M
"Augusto da Cunha",0,865,5099,M
"Davi Lucca Pereira",0,864,5106,M
"Felipe Barbosa",0,864,5105,M
"Lucas Gabriel Correia",0,864,5107,M
"Matheus Sales",0,864,5104,M
"João Gabriel da Cruz",0,863,5108,M
"Thomas Cardoso",0,863,5110,M
"Ian Gomes",0,863,5109,M
"Sr. Raul Lima",0,862,5115,M
"Enzo Gabriel Azevedo",0,862,5114,M
"Juan da Paz",0,862,5111,M
"Miguel da Rosa",0,862,5117,M
"Otávio Teixeira",0,862,5112,M
"Lucca da Costa",0,862,5116,M
"Dr. Murilo Pereira",0,862,5113,M
"Caio Vieira",0,861,5119,M
"Otávio Rodrigues",0,861,5118,M
"Joaquim Costela",0,860,5122,M
"Sr. Vitor Gabriel Costa",0,860,5121,M
"Benjamin da Mata",0,860,5120,M
"Isaac Monteiro",0,859,5125,M
"Dr. Luigi Carvalho",0,859,5123,M
"Luigi Alves",0,859,5126,M
"Anthony Mendes",0,859,5124,M
"Sr. Luiz Miguel Peixoto",0,858,5129,M
"Kaique da Cunha",0,858,5130,M
"Sr. Lorenzo Dias",0,858,5127,M
"Dr. Rodrigo Pires",0,858,5128,M
"Theo Lopes",0,857,5131,M
"Luiz Fernando da Mata",0,857,5135,M
"Paulo da Conceição",0,857,5132,M
"Thomas da Cunha",0,857,5137,M
"Yuri Souza",0,857,5136,M
"Noah da Luz",0,857,5134,M
"Pedro Henrique Nunes",0,857,5133,M
"Nathan Castro",0,856,5152,M
"Arthur Farias",0,856,5145,M
"Murilo Cardoso",0,856,5138,M
"Luiz Henrique Rezende",0,856,5150,M
"Pedro Miguel Farias",0,856,5146,M
"Sr. Vitor Alves",0,856,5139,M
"Renan da Rosa",0,856,5151,M
"Sr. Yago da Cruz",0,856,5144,M
"Samuel Mendes",0,856,5142,M
"Matheus da Luz",0,856,5143,M
"Vicente Mendes",0,856,5141,M
"Sr. Caio Freitas",0,856,5149,M
"Yuri Monteiro",0,856,5140,M
"Pedro Nogueira",0,856,5148,M
"Enrico Nunes",0,856,5147,M
"Dr. Vinicius Almeida",0,855,5153,M
"Leonardo Martins",0,855,5156,M
"Nathan Fogaça",0,855,5155,M
"Diego Peixoto",0,855,5157,M
"Fernando Jesus",0,855,5159,M
"Thomas Lima",0,855,5154,M
"Dr. Bruno Monteiro",0,855,5158,M
"Luiz Gustavo Almeida",0,854,5165,M
"Caio Almeida",0,854,5162,M
"Benjamin das Neves",0,854,5164,M
"Arthur Pinto",0,854,5163,M
"Rafael Cavalcanti",0,854,5161,M
"Sr. Renan Ramos",0,854,5160,M
"Pietro Correia",0,853,5167,M
"Renan Lima",0,853,5168,M
"André Silva",0,853,5166,M
"João Santos",0,853,5169,M
"Bruno Farias",0,852,5171,M
"Vinicius da Mota",0,852,5170,M
"Marcelo Martins",0,851,5172,M
"Raul Jesus",0,850,5173,M
"Dr. Marcos Vinicius Aragão",0,849,5176,M
"Nicolas Nascimento",0,849,5174,M
"Pedro Miguel Costa",0,849,5175,M
"Cauê Fogaça",0,849,5177,M
"Thales da Rosa",0,848,5180,M
"Diogo Cardoso",0,848,5183,M
"Sr. Diego Teixeira",0,848,5179,M
"Luiz Henrique Teixeira",0,848,5181,M
"Diego Gomes",0,848,5182,M
"Luiz Otávio Pereira",0,848,5184,M
"Thiago Rocha",0,848,5178,M
"Enzo Gabriel Farias",0,847,5187,M
"Luiz Felipe da Cruz",0,847,5188,M
"Kevin Fogaça",0,847,5186,M
"Luiz Henrique Lopes",0,847,5185,M
"Lorenzo da Mota",0,846,5192,M
"Thiago Ribeiro",0,846,5189,M
"Sr. Renan Nogueira",0,846,5190,M
"Erick Jesus",0,846,5191,M
"Dr. Thales Martins",0,846,5193,M
"Luiz Miguel Melo",0,845,5195,M
"Nathan da Cunha",0,845,5197,M
"Benício Pereira",0,845,5196,M
"Henrique Castro",0,845,5194,M
"Dr. João Gabriel da Paz",0,844,5200,M
"Enrico Araújo",0,844,5201,M
"Calebe Alves",0,844,5199,M
"Nathan Barros",0,844,5202,M
"João Miguel da Mota",0,844,5198,M
"Luigi Lima",0,843,5204,M
"Luiz Miguel Cavalcanti",0,843,5205,M
"Sr. Samuel Pinto",0,843,5203,M
"Diego Lima",0,842,5206,M
"Ryan Azevedo",0,842,5207,M
"Ian Castro",0,842,5208,M
"Bernardo Duarte",0,842,5209,M
"Murilo Rodrigues",0,841,5214,M
"Dr. André Pinto",0,841,5213,M
"Rafael Teixeira",0,841,5212,M
"Carlos Eduardo Moura",0,841,5210,M
"Dr. Ian Cavalcanti",0,841,5211,M
"Benjamin Moreira",0,840,5216,M
"Davi Farias",0,840,5218,M
"Theo Gonçalves",0,840,5219,M
"Sr. Vicente da Mata",0,840,5217,M
"Yago Santos",0,840,5215,M
"Leandro Rezende",0,839,5220,M
"Pedro Nunes",0,839,5221,M
"Thales Nascimento",0,838,5222,M
"Dr. Luiz Otávio Caldeira",0,838,5223,M
"André Mendes",0,837,5225,M
"Benjamin Gomes",0,837,5224,M
"Rodrigo da Conceição",0,836,5226,M
"Enrico Castro",0,836,5229,M
"Bryan Moura",0,836,5228,M
"Eduardo Dias",0,836,5227,M
"Carlos Eduardo Sales",0,835,5231,M
"João Guilherme da Mota",0,835,5230,M
"Sr. Davi Luiz Santos",0,834,5235,M
"Matheus Sales",0,834,5233,M
"Sr. Gabriel Lopes",0,834,5234,M
"Paulo Nascimento",0,834,5232,M
"Luiz Otávio Gomes",0,833,5242,M
"Henrique Azevedo",0,833,5237,M
"Luiz Gustavo Mendes",0,833,5238,M
"Noah Silveira",0,833,5236,M
"Vitor Gonçalves",0,833,5240,M
"Gustavo Henrique Viana",0,833,5239,M
"Lucas Gabriel Oliveira",0,833,5241,M
"Sr. Heitor Rodrigues",0,832,5243,M
"Pietro Nascimento",0,831,5246,M
"Thiago Souza",0,831,5245,M
"Pedro Henrique Monteiro",0,831,5244,M
"Luiz Felipe Freitas",0,831,5247,M
"Lorenzo Gonçalves",0,831,5248,M
"Diego Carvalho",0,830,5249,M
"Nicolas da Costa",0,830,5251,M
"Thales Nunes",0,830,5250,M
"Pedro Pinto",0,829,5253,M
"Gustavo Barbosa",0,829,5255,M
"Heitor Gonçalves",0,829,5254,M
"Thales Nogueira",0,829,5252,M
"Renan Aragão",0,829,5256,M
"Caio Cardoso",0,828,5257,M
"André Cunha",0,828,5261,M
"Yago Barros",0,828,5259,M
"Yago Cavalcanti",0,828,5260,M
"Dr. Diogo da Mota",0,828,5258,M
"Erick Pereira",0,827,5263,M
"Dr. Renan da Costa",0,827,5262,M
"Vitor Gabriel Pereira",0,826,5264,M
"Murilo Melo",0,826,5265,M
"Sr. Pietro Cunha",0,826,5267,M
"Cauã Lopes",0,826,5266,M
"Yuri Porto",0,825,5268,M
"Isaac Barbosa",0,825,5269,M
"Rafael Moraes",0,824,5273,M
"Sr. Lucas Teixeira",0,824,5272,M
"Marcelo Almeida",0,824,5270,M
"Theo Rezende",0,824,5274,M
"Marcos Vinicius Cardoso",0,824,5271,M
"Lucca da Cunha",0,823,5277,M
"Raul Araújo",0,823,5276,M
"Pedro da Costa",0,823,5275,M
"Dr. Pedro Azevedo",0,822,5280,M
"Diego Moura",0,822,5278,M
"Lucca Araújo",0,822,5279,M
"Dr. Bruno Fernandes",0,821,5282,M
"Vitor Hugo Correia",0,821,5283,M
"Heitor Monteiro",0,821,5285,M
"Luiz Fernando da Mata",0,821,5281,M
"Yago Gonçalves",0,821,5286,M
"Raul Fogaça",0,821,5284,M
"Vicente Farias",0,820,5292,M
"Nathan Teixeira",0,820,5296,M
"Sr. André Araújo",0,820,5293,M
"Bernardo Viana",0,820,5287,M
"Luiz Fernando Cavalcanti",0,820,5291,M
"Otávio Vieira",0,820,5294,M
"Enrico Oliveira",0,820,5295,M
"Sr. Luiz Gustavo Pires",0,820,5290,M
"Nathan Caldeira",0,820,5289,M
"Dr. Leandro Santos",0,820,5288,M
"Thales da Rocha",0,819,5298,M
"Nathan da Cunha",0,819,5297,M
"Davi Lopes",0,818,5300,M
"Augusto Silva",0,818,5302,M
"Caio Rocha",0,818,5299,M
"Vitor Gabriel Pires",0,818,5301,M
"Renan Nascimento",0,817,5304,M
"Anthony Dias",0,817,5308,M
"Sr. Marcelo Ramos",0,817,5307,M
"Ian Jesus",0,817,5306,M
"Raul Teixeira",0,817,5305,M
"Danilo Pires",0,817,5303,M
"Sr. Pedro Barros",0,816,5310,M
"Levi Nascimento",0,816,5311,M
"Felipe Pires",0,816,5309,M
"Ian Martins",0,815,5314,M
"Lorenzo Pereira",0,815,5315,M
"Thomas Caldeira",0,815,5316,M
"Dr. Enzo Rocha",0,815,5312,M
"Dr. Yuri Pires",0,815,5313,M
"André Viana",0,814,5319,M
"Lucas Gabriel Castro",0,814,5318,M
"Davi da Costa",0,814,5317,M
"Dr. Arthur Souza",0,813,5320,M
"Theo da Costa",0,813,5321,M
"Thomas Aragão",0,812,5325,M
"Vitor Hugo Barbosa",0,812,5323,M
"Lucas Teixeira",0,812,5322,M
"Guilherme Rodrigues",0,812,5326,M
"Sr. Breno Fogaça",0,812,5324,M
"Cauã Fernandes",0,811,5328,M
"Guilherme Silveira",0,811,5327,M
"Dr. Felipe Barros",0,810,5332,M
"Gustavo Henrique Fogaça",0,810,5333,M
"Heitor Ribeiro",0,810,5330,M
"Marcos Vinicius Barbosa",0,810,5331,M
"Davi da Mota",0,810,5329,M
"Cauã Nascimento",0,810,5334,M
"Vicente Cavalcanti",0,810,5335,M
"Dr. Noah da Cunha",0,809,5336,M
"Carlos Eduardo Fernandes",0,809,5338,M
"Cauê Sales",0,809,5339,M
"Dr. Davi Lucas Rocha",0,809,5337,M
"Lucas Caldeira",0,808,5340,M
"Dr. Samuel Barbosa",0,808,5342,M
"Miguel Moreira",0,808,5343,M
"Danilo da Cunha",0,808,5341,M
"Arthur Campos",0,807,5347,M
"Sr. João Guilherme das Neves",0,807,5348,M
"Davi Lucca Farias",0,807,5346,M
"Gabriel Nascimento",0,807,5349,M
"Juan da Cunha",0,807,5345,M
"Thiago da Cruz",0,807,5344,M
"Vitor Cardoso",0,807,5350,M
"Miguel Cavalcanti",0,806,5353,M
"João Vitor Carvalho",0,806,5351,M
"Heitor da Cruz",0,806,5352,M
"Sr. Rodrigo da Costa",0,806,5354,M
"Enzo Mendes",0,805,5357,M
"Dr. Guilherme Alves",0,805,5361,M
"Davi Lucas Monteiro",0,805,5358,M
"Diogo Almeida",0,805,5359,M
"Isaac Alves",0,805,5356,M
"João Martins",0,805,5363,M
"Levi Cardoso",0,805,5365,M
"Sr. Lorenzo Caldeira",0,805,5360,M
"Luiz Henrique da Conceição",0,805,5364,M
"Sr. Enzo Cardoso",0,805,5355,M
"Yuri Ribeiro",0,805,5362,M
"Sr. Augusto Vieira",0,804,5368,M
"Gustavo Henrique Barros",0,804,5369,M
"Enzo da Cruz",0,804,5370,M
"Kevin Porto",0,804,5367,M
"Raul Moreira",0,804,5366,M
"Carlos Eduardo Viana",0,803,5373,M
"Thomas Correia",0,803,5371,M
"Thomas da Mata",0,803,5372,M
"Rafael da Cunha",0,802,5375,M
"Dr. João Miguel Almeida",0,802,5374,M
"Luiz Henrique Moraes",0,801,5376,M
"Dr. Lucca Costela",0,801,5379,M
"Heitor Almeida",0,801,5378,M
"Renan da Paz",0,801,5377,M
"Francisco Alves",0,800,5386,M
"Nathan Pereira",0,800,5383,M
"Joaquim Porto",0,800,5380,M
"Pedro Miguel da Mata",0,800,5382,M
"Gabriel Rocha",0,800,5385,M
"Danilo Peixoto",0,800,5384,M
"Diego Freitas",0,800,5387,M
"Dr. Thiago Pinto",0,800,5381,M
"Sr. Kaique Lopes",0,799,5389,M
"João Miguel Lima",0,799,5388,M
"Pedro Henrique Araújo",0,799,5390,M
"Lorenzo Oliveira",0,799,5391,M
"Augusto Farias",0,798,5394,M
"Samuel da Mata",0,798,5395,M
"Paulo Gomes",0,798,5392,M
"Kaique da Mota",0,798,5393,M
"Igor da Rosa",0,797,5402,M
"Leandro Lima",0,797,5398,M
"Sr. Nathan Moura",0,797,5399,M
"Cauã Moraes",0,797,5396,M
"Lucca Ramos",0,797,5401,M
"Dr. Bernardo Araújo",0,797,5397,M
"Benício da Mata",0,797,5400,M
"Dr. Henrique Carvalho",0,796,5404,M
"Yuri Castro",0,796,5403,M
"Dr. Davi Correia",0,795,5407,M
"Anthony Viana",0,795,5405,M
"Luiz Felipe Teixeira",0,795,5408,M
"Davi Ramos",0,795,5409,M
"Dr. Yago Cardoso",0,795,5406,M
"Carlos Eduardo Peixoto",0,794,5412,M
"Leonardo Azevedo",0,794,5416,M
"Vicente Caldeira",0,794,5417,M
"Luiz Miguel Correia",0,794,5411,M
"Pedro Lucas Viana",0,794,5413,M
"Alexandre Fernandes",0,794,5414,M
"João Miguel Rodrigues",0,794,5415,M
"Heitor Correia",0,794,5410,M
"Bruno Moraes",0,793,5418,M
"Dr. Davi Lucas Silva",0,793,5420,M
"Dr. Otávio Oliveira",0,793,5419,M
"Pedro Miguel Gonçalves",0,792,5428,M
"Leonardo Mendes",0,792,5427,M
"Vitor Hugo Silveira",0,792,5421,M
"Dr. Gustavo Henrique Porto",0,792,5426,M
"Felipe Teixeira",0,792,5423,M
"Sr. Thiago Lopes",0,792,5422,M
"Sr. Gabriel Rocha",0,792,5424,M
"Daniel Costela",0,792,5425,M
"João Gabriel Castro",0,791,5430,M
"Enzo das Neves",0,791,5429,M
"Pietro Novaes",0,790,5437,M
"Diego Carvalho",0,790,5431,M
"Cauê Monteiro",0,790,5432,M
"Benício da Mata",0,790,5435,M
"Kaique Oliveira",0,790,5439,M
"Luigi Pinto",0,790,5436,M
"João Felipe Lima",0,790,5433,M
"Vinicius Rodrigues",0,790,5434,M
"Francisco Farias",0,790,5438,M
"Sr. Miguel Carvalho",0,789,5445,M
"Augusto Teixeira",0,789,5442,M
"Daniel Moreira",0,789,5441,M
"Pedro Lucas Ribeiro",0,789,5440,M
"João Vitor Cavalcanti",0,789,5443,M
"Alexandre Nascimento",0,789,5444,M
"Cauã Aragão",0,789,5446,M
"Otávio Gonçalves",0,788,5448,M
"Luiz Otávio Martins",0,788,5451,M
"Thiago Sales",0,788,5449,M
"Marcelo Silveira",0,788,5447,M
"Kaique Lima",0,788,5450,M
"Antônio das Neves",0,787,5455,M
"Luiz Otávio Cunha",0,787,5452,M
"Marcelo Farias",0,787,5454,M
"Diego Souza",0,787,5453,M
"João Pedro Pereira",0,786,5456,M
"Diogo Almeida",0,786,5457,M
"Vitor Gabriel Silveira",0,785,5458,M
"Vicente Pereira",0,785,5459,M
"Breno Castro",0,784,5462,M
"Raul Gonçalves",0,784,5461,M
"Ian Jesus",0,784,5460,M
"Lucas Pinto",0,783,5464,M
"Thales Peixoto",0,783,5466,M
"Daniel Gonçalves",0,783,5463,M
"Igor Farias",0,783,5467,M
"Pedro Henrique Freitas",0,783,5465,M
"André da Cruz",0,782,5470,M
"Calebe da Luz",0,782,5469,M
"Fernando Rezende",0,782,5471,M
