"name","region","freq","rank","gender"
"Rebeca Pires",0,770,5544,F
"Eduarda Fogaça",0,769,5548,F
"Dra. Alexia Porto",0,769,5549,F
"Heloísa da Luz",0,769,5550,F
"Alana Mendes",0,769,5546,F
"Yasmin Lopes",0,769,5545,F
"Julia Santos",0,769,5547,F
"Daniela Moreira",0,768,5551,F
"Dra. Ana Lívia Ferreira",0,768,5552,F
"Cecília Sales",0,768,5553,F
"Emilly Farias",0,767,5558,F
"Maria Moraes",0,767,5557,F
"Emilly Monteiro",0,767,5559,F
"Maria Cecília Silva",0,767,5556,F
"Mirella Teixeira",0,767,5554,F
"Catarina da Mota",0,767,5560,F
"Agatha Moreira",0,767,5555,F
"Sarah Cunha",0,767,5561,F
"Dra. Heloísa da Mota",0,766,5565,F
"Dra. Lara da Costa",0,766,5563,F
"Fernanda Moraes",0,766,5564,F
"Maria Eduarda Pires",0,766,5566,F
"Gabriela Duarte",0,766,5562,F
"Ana Clara Duarte",0,765,5570,F
"Ana Lívia Campos",0,765,5569,F
"Isabel Pires",0,765,5571,F
"Julia Teixeira",0,765,5572,F
"Maria Vitória Moura",0,765,5568,F
"Ana Laura Campos",0,765,5567,F
"Sofia Viana",0,764,5573,F
"Dra. Maria Luiza Costa",0,764,5580,F
"Yasmin Barros",0,764,5575,F
"Júlia das Neves",0,764,5577,F
"Alexia Aragão",0,764,5576,F
"Lívia Lima",0,764,5579,F
"Maria Julia Caldeira",0,764,5578,F
"Helena Carvalho",0,764,5574,F
"Juliana Costela",0,763,5583,F
"Emanuelly Silveira",0,763,5581,F
"Yasmin Vieira",0,763,5584,F
"Mariana Ramos",0,763,5582,F
"Heloísa Carvalho",0,762,5591,F
"Dra. Ana Clara Duarte",0,762,5587,F
"Maria Cardoso",0,762,5588,F
"Yasmin Alves",0,762,5585,F
"Isabella Pereira",0,762,5590,F
"Ana Clara Carvalho",0,762,5586,F
"Heloísa Freitas",0,762,5589,F
"Daniela Castro",0,761,5596,F
"Mariane Nogueira",0,761,5592,F
"Dra. Isabella Jesus",0,761,5597,F
"Bruna Barros",0,761,5594,F
"Luiza Lima",0,761,5593,F
"Agatha Santos",0,761,5595,F
"Maysa Duarte",0,760,5600,F
"Srta. Luna Pinto",0,760,5602,F
"Srta. Caroline Monteiro",0,760,5603,F
"Maria Alice Pires",0,760,5601,F
"Stella Silva",0,760,5599,F
"Lorena Freitas",0,760,5598,F
"Eduarda Nunes",0,759,5606,F
"Agatha Fernandes",0,759,5605,F
"Alícia Peixoto",0,759,5604,F
"Eduarda Gonçalves",0,758,5607,F
"Mariane Almeida",0,758,5608,F
"Maitê Vieira",0,757,5613,F
"Evelyn Pereira",0,757,5614,F
"Melissa Barros",0,757,5615,F
"Dra. Camila Jesus",0,757,5611,F
"Heloísa Moreira",0,757,5616,F
"Giovanna Freitas",0,757,5612,F
"Luna Rocha",0,757,5609,F
"Luana Nunes",0,757,5610,F
"Bianca Silva",0,756,5620,F
"Emanuelly Castro",0,756,5617,F
"Clarice da Luz",0,756,5621,F
"Emanuella Costa",0,756,5618,F
"Júlia Farias",0,756,5619,F
"Marina Barbosa",0,755,5623,F
"Evelyn Barbosa",0,755,5622,F
"Luana da Conceição",0,755,5625,F
"Julia Duarte",0,755,5624,F
"Amanda da Mota",0,754,5627,F
"Isabella Rocha",0,754,5626,F
"Isis Mendes",0,754,5628,F
"Maitê Silva",0,753,5633,F
"Nicole Gonçalves",0,753,5635,F
"Ana Vitória Oliveira",0,753,5631,F
"Ana Julia Melo",0,753,5630,F
"Sra. Lorena Duarte",0,753,5632,F
"Evelyn Correia",0,753,5634,F
"Sophia Ribeiro",0,753,5629,F
"Maitê Moura",0,752,5637,F
"Maria Alves",0,752,5636,F
"Eloah Novaes",0,751,5638,F
"Bianca Souza",0,751,5642,F
"Alice Ramos",0,751,5640,F
"Júlia Porto",0,751,5639,F
"Laís Cardoso",0,751,5641,F
"Juliana Dias",0,750,5644,F
"Sabrina Nogueira",0,750,5646,F
"Alice Gonçalves",0,750,5647,F
"Srta. Alexia da Cruz",0,750,5645,F
"Natália Fernandes",0,750,5643,F
"Maria Vitória Melo",0,749,5649,F
"Alana Ramos",0,749,5654,F
"Juliana Barros",0,749,5653,F
"Ana Carolina Pires",0,749,5648,F
"Mariane Cavalcanti",0,749,5650,F
"Dra. Laís Nascimento",0,749,5652,F
"Ana Lívia Barbosa",0,749,5651,F
"Giovanna Costela",0,748,5658,F
"Sra. Maria Vitória Cunha",0,748,5656,F
"Mirella Fernandes",0,748,5660,F
"Nina Ramos",0,748,5655,F
"Julia Souza",0,748,5659,F
"Lavínia Costa",0,748,5657,F
"Srta. Lara Correia",0,747,5662,F
"Srta. Emanuella Pinto",0,747,5661,F
"Ana Vitória da Luz",0,747,5665,F
"Gabriela Melo",0,747,5663,F
"Ana Carolina Costa",0,747,5664,F
"Catarina Rezende",0,747,5666,F
"Sofia Nunes",0,747,5667,F
"Ana Carolina Rodrigues",0,746,5669,F
"Yasmin Santos",0,746,5670,F
"Srta. Maria Sophia Cavalcanti",0,746,5671,F
"Manuela Barbosa",0,746,5672,F
"Larissa Duarte",0,746,5668,F
"Maria Cecília Barros",0,745,5676,F
"Maria Luiza Oliveira",0,745,5674,F
"Raquel da Rocha",0,745,5673,F
"Dra. Fernanda Almeida",0,745,5675,F
"Ana Júlia da Mata",0,745,5680,F
"Raquel Barros",0,745,5677,F
"Emilly Araújo",0,745,5679,F
"Maria Julia Costa",0,745,5678,F
"Sophia Correia",0,744,5688,F
"Mirella Nogueira",0,744,5687,F
"Ana Carolina Cardoso",0,744,5686,F
"Cecília da Rocha",0,744,5683,F
"Lara Moura",0,744,5685,F
"Sra. Maria da Rocha",0,744,5684,F
"Brenda da Costa",0,744,5689,F
"Mariana Moraes",0,744,5681,F
"Maria Clara da Luz",0,744,5682,F
"Srta. Maria Luiza Ferreira",0,743,5691,F
"Beatriz Ferreira",0,743,5690,F
"Dra. Melissa Caldeira",0,743,5693,F
"Juliana da Mota",0,743,5694,F
"Ana Luiza da Cruz",0,743,5692,F
"Juliana Nascimento",0,742,5695,F
"Isabella Rezende",0,742,5696,F
"Julia Fernandes",0,742,5697,F
"Catarina Campos",0,741,5703,F
"Cecília Pires",0,741,5699,F
"Maria Novaes",0,741,5700,F
"Ana da Rocha",0,741,5704,F
"Sra. Eloah Caldeira",0,741,5701,F
"Mariana Rezende",0,741,5698,F
"Bárbara Souza",0,741,5702,F
"Ana Luiza Alves",0,740,5709,F
"Srta. Agatha Martins",0,740,5708,F
"Alícia Martins",0,740,5705,F
"Sofia Silva",0,740,5707,F
"Sra. Camila Moreira",0,740,5706,F
"Emanuelly Carvalho",0,739,5711,F
"Sra. Stella Silveira",0,739,5712,F
"Olivia Castro",0,739,5710,F
"Ana Laura Almeida",0,739,5714,F
"Ana Laura da Costa",0,739,5716,F
"Ana Clara Fogaça",0,739,5713,F
"Clara Mendes",0,739,5715,F
"Esther Azevedo",0,738,5718,F
"Kamilly Moura",0,738,5720,F
"Sophia da Rocha",0,738,5721,F
"Ana Luiza Pereira",0,738,5723,F
"Sophie Aragão",0,738,5719,F
"Stephany Fogaça",0,738,5717,F
"Giovanna Costa",0,738,5722,F
"Sabrina das Neves",0,737,5724,F
"Ana Vitória da Mota",0,737,5731,F
"Ana Júlia Lima",0,737,5728,F
"Sophia Mendes",0,737,5733,F
"Fernanda Alves",0,737,5730,F
"Ana Vitória Pires",0,737,5729,F
"Alícia Martins",0,737,5725,F
"Luiza Ferreira",0,737,5726,F
"Stephany Oliveira",0,737,5727,F
"Nina Souza",0,737,5732,F
"Laís Souza",0,736,5742,F
"Mariane Farias",0,736,5735,F
"Yasmin Nascimento",0,736,5740,F
"Sophie Novaes",0,736,5736,F
"Clara Rodrigues",0,736,5734,F
"Agatha Melo",0,736,5737,F
"Maria Luiza Rocha",0,736,5741,F
"Isabella Costela",0,736,5739,F
"Maria Clara Duarte",0,736,5738,F
"Ana Clara Novaes",0,735,5745,F
"Maria Clara Ramos",0,735,5744,F
"Isabel Cardoso",0,735,5747,F
"Alana Porto",0,735,5746,F
"Luana Lima",0,735,5743,F
"Srta. Juliana Lima",0,734,5748,F
"Maitê Teixeira",0,734,5749,F
"Srta. Yasmin Pereira",0,733,5753,F
"Srta. Evelyn Caldeira",0,733,5751,F
"Dra. Laís Cavalcanti",0,733,5750,F
"Evelyn Pinto",0,733,5752,F
"Dra. Maria Eduarda Ferreira",0,733,5754,F
"Maria Clara da Costa",0,732,5758,F
"Luna Farias",0,732,5759,F
"Dra. Isabella Alves",0,732,5755,F
"Julia Lima",0,732,5760,F
"Srta. Kamilly Vieira",0,732,5756,F
"Dra. Bruna Dias",0,732,5757,F
"Dra. Lorena Rezende",0,731,5761,F
"Maria Alice Cardoso",0,731,5766,F
"Caroline Santos",0,731,5765,F
"Sra. Lívia Mendes",0,731,5764,F
"Sarah Oliveira",0,731,5762,F
"Milena Gonçalves",0,731,5763,F
"Isabelly das Neves",0,730,5767,F
"Luana Freitas",0,730,5769,F
"Marcela Gomes",0,730,5772,F
"Marina Silva",0,730,5768,F
"Mariane Viana",0,730,5771,F
"Luana Moura",0,730,5770,F
"Sra. Alexia Sales",0,729,5777,F
"Ana Luiza Souza",0,729,5776,F
"Ana Luiza Nascimento",0,729,5775,F
"Ana Sophia Santos",0,729,5774,F
"Lívia da Conceição",0,729,5773,F
"Sra. Sarah da Cruz",0,728,5781,F
"Juliana Rocha",0,728,5778,F
"Evelyn Alves",0,728,5780,F
"Sophia Costela",0,728,5779,F
"Yasmin Rezende",0,727,5785,F
"Eloah Teixeira",0,727,5784,F
"Valentina Teixeira",0,727,5783,F
"Julia Gomes",0,727,5782,F
"Isis Nunes",0,727,5786,F
"Isadora Souza",0,726,5788,F
"Sabrina Alves",0,726,5790,F
"Srta. Lorena Farias",0,726,5787,F
"Marina Freitas",0,726,5789,F
"Sophie Sales",0,726,5791,F
"Lavínia Oliveira",0,725,5794,F
"Bárbara Pereira",0,725,5793,F
"Evelyn Novaes",0,725,5792,F
"Srta. Pietra da Luz",0,725,5795,F
"Valentina Carvalho",0,724,5797,F
"Maria Cecília da Mata",0,724,5796,F
"Ana Laura Farias",0,724,5798,F
"Olivia Pinto",0,723,5800,F
"Dra. Isis Almeida",0,723,5799,F
"Isabella Silva",0,723,5801,F
"Helena Silveira",0,723,5803,F
"Marcela Mendes",0,723,5802,F
"Emanuella da Cunha",0,722,5805,F
"Dra. Rafaela Martins",0,722,5804,F
"Helena Porto",0,722,5806,F
"Dra. Isabelly das Neves",0,722,5808,F
"Maysa Souza",0,722,5807,F
"Juliana Almeida",0,721,5818,F
"Ana Vitória das Neves",0,721,5813,F
"Rebeca Ramos",0,721,5810,F
"Marcela Cardoso",0,721,5816,F
"Fernanda Lima",0,721,5812,F
"Sophia Souza",0,721,5809,F
"Clarice Azevedo",0,721,5811,F
"Dra. Maria Alice Ferreira",0,721,5815,F
"Stephany Nunes",0,721,5817,F
"Srta. Isabel da Conceição",0,721,5814,F
"Luiza Viana",0,720,5821,F
"Srta. Maria da Costa",0,720,5819,F
"Carolina Cardoso",0,720,5823,F
"Emanuelly Carvalho",0,720,5820,F
"Maria Alice Nogueira",0,720,5822,F
"Ana Luiza Moreira",0,720,5824,F
"Fernanda Costa",0,720,5825,F
"Dra. Clara da Costa",0,719,5826,F
"Emanuelly Castro",0,719,5828,F
"Dra. Joana Nogueira",0,719,5830,F
"Ana Lívia Aragão",0,719,5829,F
"Manuela Barros",0,719,5827,F
"Catarina Nascimento",0,718,5833,F
"Dra. Carolina Correia",0,718,5837,F
"Maria Luiza Carvalho",0,718,5838,F
"Lívia Fogaça",0,718,5834,F
"Maria Rodrigues",0,718,5835,F
"Carolina Nunes",0,718,5831,F
"Isabelly Campos",0,718,5836,F
"Catarina Sales",0,718,5832,F
"Luiza Sales",0,717,5846,F
"Srta. Amanda Silva",0,717,5841,F
"Srta. Maria Vitória da Paz",0,717,5842,F
"Sophia Teixeira",0,717,5843,F
"Sra. Bruna Oliveira",0,717,5844,F
"Manuela Porto",0,717,5847,F
"Lara Gonçalves",0,717,5839,F
"Ana Cavalcanti",0,717,5845,F
"Sophia Alves",0,717,5840,F
"Maria Clara Cunha",0,716,5854,F
"Isabelly Moura",0,716,5850,F
"Agatha Cardoso",0,716,5848,F
"Letícia Azevedo",0,716,5851,F
"Clarice Vieira",0,716,5853,F
"Isadora da Rosa",0,716,5849,F
"Amanda Duarte",0,716,5855,F
"Sra. Ana Julia da Luz",0,716,5857,F
"Maysa Lima",0,716,5856,F
"Isis Ramos",0,716,5852,F
"Milena Alves",0,715,5858,F
"Pietra Fogaça",0,715,5860,F
"Clara Fogaça",0,715,5862,F
"Sofia Barros",0,715,5861,F
"Clara Cavalcanti",0,715,5859,F
"Srta. Alexia Sales",0,714,5865,F
"Srta. Cecília da Conceição",0,714,5864,F
"Sra. Lívia Vieira",0,714,5866,F
"Lara Azevedo",0,714,5863,F
"Julia Duarte",0,713,5868,F
"Mariana Aragão",0,713,5870,F
"Vitória Monteiro",0,713,5867,F
"Mirella Lima",0,713,5869,F
"Sra. Luana Lopes",0,712,5872,F
"Rebeca Silva",0,712,5876,F
"Maria Sophia Aragão",0,712,5877,F
"Dra. Maria Alice Peixoto",0,712,5879,F
"Mirella Freitas",0,712,5874,F
"Julia Farias",0,712,5875,F
"Helena Fernandes",0,712,5873,F
"Rebeca Santos",0,712,5878,F
"Vitória da Cruz",0,712,5871,F
"Dra. Isis Lopes",0,711,5882,F
"Dra. Ana Sophia Campos",0,711,5880,F
"Emilly da Cruz",0,711,5881,F
"Lorena Araújo",0,710,5887,F
"Stella Aragão",0,710,5888,F
"Ana Clara Cardoso",0,710,5884,F
"Isabel Rocha",0,710,5886,F
"Sra. Emilly da Conceição",0,710,5883,F
"Srta. Ana Vitória Melo",0,710,5885,F
"Alice Gomes",0,709,5889,F
"Dra. Nicole Rezende",0,709,5891,F
"Natália da Cruz",0,709,5890,F
"Srta. Emanuelly das Neves",0,709,5893,F
"Emanuelly Cavalcanti",0,709,5892,F
"Rebeca Cunha",0,708,5900,F
"Ana Lívia Freitas",0,708,5895,F
"Bianca Araújo",0,708,5896,F
"Dra. Maria Fernanda Moreira",0,708,5899,F
"Marcela Monteiro",0,708,5901,F
"Sra. Nicole Lopes",0,708,5897,F
"Dra. Nicole Nogueira",0,708,5894,F
"Esther Freitas",0,708,5898,F
"Maria Sophia Gomes",0,707,5905,F
"Ana Sophia Cardoso",0,707,5910,F
"Sofia da Cruz",0,707,5913,F
"Ana Beatriz da Mata",0,707,5912,F
"Dra. Luana Aragão",0,707,5906,F
"Ana Clara Martins",0,707,5909,F
"Agatha da Paz",0,707,5902,F
"Isabelly Barros",0,707,5908,F
"Luna Silva",0,707,5903,F
"Srta. Ana Carolina da Cruz",0,707,5904,F
"Agatha Gonçalves",0,707,5911,F
"Giovanna Ferreira",0,707,5907,F
"Joana Moura",0,706,5919,F
"Srta. Natália Rodrigues",0,706,5920,F
"Marina Rocha",0,706,5917,F
"Ana Vieira",0,706,5922,F
"Maria Vitória Barros",0,706,5914,F
"Sra. Lívia Almeida",0,706,5916,F
"Dra. Fernanda Rocha",0,706,5924,F
"Amanda da Cunha",0,706,5923,F
"Ana Moreira",0,706,5921,F
"Maria Julia Campos",0,706,5915,F
"Stella Nascimento",0,706,5918,F
"Natália Carvalho",0,705,5929,F
"Ana Júlia Lima",0,705,5927,F
"Mirella Vieira",0,705,5928,F
"Clara Oliveira",0,705,5925,F
"Maria Vitória Alves",0,705,5926,F
"Mariane Lima",0,704,5933,F
"Gabriela Ferreira",0,704,5934,F
"Julia da Conceição",0,704,5931,F
"Vitória Carvalho",0,704,5930,F
"Laura Rezende",0,704,5937,F
"Maitê Teixeira",0,704,5938,F
"Ana Luiza Nunes",0,704,5936,F
"Ana Souza",0,704,5935,F
"Ana Beatriz Sales",0,704,5932,F
"Camila Jesus",0,703,5943,F
"Heloísa Nascimento",0,703,5939,F
"Raquel Carvalho",0,703,5940,F
"Sra. Gabriela da Cunha",0,703,5941,F
"Evelyn Lima",0,703,5944,F
"Maitê da Costa",0,703,5947,F
"Ana Vitória Costa",0,703,5946,F
"Srta. Alícia Santos",0,703,5942,F
"Srta. Eloah Pereira",0,703,5945,F
"Brenda Nogueira",0,702,5950,F
"Maria Sophia Ferreira",0,702,5949,F
"Dra. Alícia Costela",0,702,5948,F
"Milena Mendes",0,702,5951,F
"Valentina da Conceição",0,701,5952,F
"Luana das Neves",0,701,5956,F
"Sra. Stella Moreira",0,701,5954,F
"Maria Fernanda Martins",0,701,5957,F
"Bruna Cardoso",0,701,5953,F
"Dra. Ana Julia Araújo",0,701,5955,F
"Srta. Sarah Ramos",0,700,5962,F
"Marcela Lopes",0,700,5959,F
"Lavínia Novaes",0,700,5958,F
"Gabriela Sales",0,700,5961,F
"Manuela Pereira",0,700,5963,F
"Dra. Bruna Almeida",0,700,5960,F
"Sra. Amanda Nascimento",0,699,5971,F
"Marcela Monteiro",0,699,5967,F
"Nina Costa",0,699,5964,F
"Mariana da Luz",0,699,5965,F
"Dra. Maria Vitória Lopes",0,699,5968,F
"Lorena Silveira",0,699,5966,F
"Dra. Eduarda da Conceição",0,699,5969,F
"Letícia Silva",0,699,5970,F
"Marina Caldeira",0,699,5972,F
"Dra. Ana Julia da Mata",0,698,5977,F
"Helena Campos",0,698,5976,F
"Stephany Freitas",0,698,5974,F
"Ana Julia da Costa",0,698,5975,F
"Mariane da Cunha",0,698,5973,F
"Maria Clara Pereira",0,697,5980,F
"Mariana Silveira",0,697,5978,F
"Luiza da Rosa",0,697,5981,F
"Rebeca Farias",0,697,5982,F
"Luana Nogueira",0,697,5979,F
"Ana Júlia Moreira",0,697,5983,F
"Brenda Almeida",0,696,5984,F
"Kamilly Duarte",0,696,5985,F
"Maria Campos",0,695,5987,F
"Sophie da Costa",0,695,5986,F
"Isis Vieira",0,695,5988,F
"Emanuella Monteiro",0,694,5989,F
"Marina Dias",0,694,5991,F
"Olivia da Mota",0,694,5993,F
"Isis da Cruz",0,694,5992,F
"Clara da Cunha",0,694,5990,F
"Sarah Cardoso",0,693,5996,F
"Agatha Silva",0,693,5994,F
"Brenda Santos",0,693,5995,F
"Dra. Fernanda Moura",0,692,5997,F
"Evelyn Martins",0,692,6000,F
"Sra. Nina Moreira",0,692,5998,F
"Eduarda da Mota",0,692,5999,F
"Ana Lívia Vieira",0,692,6001,F
"Dra. Ana Aragão",0,691,6002,F
"Maysa Rodrigues",0,691,6004,F
"Ana Beatriz Azevedo",0,691,6003,F
"Giovanna Sales",0,691,6005,F
"Raquel da Conceição",0,690,6012,F
"Ana Sophia Carvalho",0,690,6010,F
"Stella Duarte",0,690,6013,F
"Manuela Fogaça",0,690,6014,F
"Dra. Amanda Lima",0,690,6007,F
"Sra. Emilly Sales",0,690,6011,F
"Nicole Rocha",0,690,6006,F
"Bárbara Martins",0,690,6008,F
"Ana Clara Cardoso",0,690,6009,F
"Sra. Alícia Melo",0,689,6019,F
"Milena Dias",0,689,6020,F
"Helena das Neves",0,689,6018,F
"Sabrina Azevedo",0,689,6016,F
"Sra. Ana Beatriz Gonçalves",0,689,6021,F
"Dra. Stella Ribeiro",0,689,6017,F
"Marina Monteiro",0,689,6022,F
"Ana Carolina Mendes",0,689,6015,F
"Dra. Gabriela Dias",0,688,6028,F
"Julia Carvalho",0,688,6026,F
"Dra. Catarina Almeida",0,688,6029,F
"Isabella Duarte",0,688,6024,F
"Marina Castro",0,688,6025,F
"Cecília Almeida",0,688,6027,F
"Ana Sophia Sales",0,688,6023,F
"Lorena Lima",0,687,6037,F
"Emanuelly Ribeiro",0,687,6034,F
"Fernanda Porto",0,687,6035,F
"Giovanna Cavalcanti",0,687,6033,F
"Luna Fernandes",0,687,6032,F
"Dra. Bárbara Teixeira",0,687,6031,F
"Maysa Novaes",0,687,6030,F
"Luana Pinto",0,687,6036,F
"Dra. Clara Nascimento",0,686,6044,F
"Raquel da Conceição",0,686,6040,F
"Ana Carolina Cavalcanti",0,686,6043,F
"Luiza da Cunha",0,686,6045,F
"Lavínia Farias",0,686,6038,F
"Lorena Araújo",0,686,6042,F
"Bruna da Rocha",0,686,6039,F
"Sra. Isabella da Paz",0,686,6041,F
"Vitória Lopes",0,685,6050,F
"Ana Laura Azevedo",0,685,6048,F
"Emanuella Souza",0,685,6046,F
"Isabelly Azevedo",0,685,6047,F
"Natália Carvalho",0,685,6049,F
"Dra. Helena Souza",0,685,6051,F
"Luana da Luz",0,684,6056,F
"Valentina da Cruz",0,684,6058,F
"Srta. Ana Sophia Barros",0,684,6054,F
"Helena da Luz",0,684,6052,F
"Carolina da Rocha",0,684,6055,F
"Maria Julia Freitas",0,684,6053,F
"Heloísa Araújo",0,684,6059,F
"Ana Julia Rezende",0,684,6057,F
"Joana Nascimento",0,684,6060,F
"Maria Sales",0,683,6065,F
"Luiza das Neves",0,683,6064,F
"Carolina Gonçalves",0,683,6063,F
"Srta. Isabella Teixeira",0,683,6061,F
"Gabriela da Conceição",0,683,6062,F
"Rebeca Teixeira",0,682,6069,F
"Isadora Jesus",0,682,6068,F
"Nicole Fogaça",0,682,6066,F
"Gabrielly Ribeiro",0,682,6072,F
"Maria Luiza da Mota",0,682,6070,F
"Eloah Campos",0,682,6073,F
"Dra. Evelyn Pereira",0,682,6071,F
"Srta. Ana Clara Fernandes",0,682,6074,F
"Elisa Dias",0,682,6067,F
"Marina Moura",0,681,6079,F
"Larissa da Paz",0,681,6081,F
"Kamilly Cardoso",0,681,6080,F
"Gabrielly Mendes",0,681,6078,F
"Heloísa Campos",0,681,6077,F
"Agatha Cavalcanti",0,681,6076,F
"Stella Duarte",0,681,6075,F
"Sophie Vieira",0,680,6087,F
"Larissa Mendes",0,680,6082,F
"Joana Ramos",0,680,6086,F
"Ana Almeida",0,680,6084,F
"Maitê Ferreira",0,680,6085,F
"Mariane Cunha",0,680,6088,F
"Maria Sophia da Costa",0,680,6083,F
"Caroline Ferreira",0,679,6089,F
"Lavínia da Cunha",0,679,6092,F
"Clara Rodrigues",0,679,6090,F
"Ana Julia Cardoso",0,679,6091,F
"Carolina Sales",0,678,6096,F
"Marcela Lima",0,678,6097,F
"Sofia Nogueira",0,678,6093,F
"Lara Mendes",0,678,6100,F
"Srta. Yasmin Alves",0,678,6095,F
"Maria Cecília Almeida",0,678,6094,F
"Cecília Silveira",0,678,6098,F
"Maria Eduarda Fogaça",0,678,6099,F
"Yasmin Freitas",0,677,6104,F
"Bárbara Silveira",0,677,6107,F
"Stephany Barbosa",0,677,6101,F
"Elisa Caldeira",0,677,6103,F
"Ana Luiza Pires",0,677,6102,F
"Mariane Vieira",0,677,6105,F
"Srta. Juliana Alves",0,677,6108,F
"Maria Julia Lopes",0,677,6106,F
"Yasmin Monteiro",0,676,6109,F
"Sra. Camila Santos",0,676,6110,F
"Sarah da Mata",0,676,6111,F
"Maria Alice Nunes",0,675,6117,F
"Eduarda Sales",0,675,6116,F
"Esther Ribeiro",0,675,6115,F
"Emanuelly Farias",0,675,6113,F
"Maria Julia Silveira",0,675,6114,F
"Isis Moraes",0,675,6122,F
"Catarina Cunha",0,675,6121,F
"Lara Nunes",0,675,6112,F
"Bianca Barbosa",0,675,6120,F
"Camila Carvalho",0,675,6119,F
"Luna Oliveira",0,675,6118,F
"Srta. Stella Cunha",0,674,6127,F
"Evelyn Moraes",0,674,6124,F
"Laura Pires",0,674,6123,F
"Larissa Campos",0,674,6126,F
"Eduarda Rocha",0,674,6125,F
"Sra. Giovanna Oliveira",0,673,6128,F
"Vitória Pinto",0,673,6131,F
"Beatriz Caldeira",0,673,6130,F
"Lorena Ribeiro",0,673,6129,F
"Isabelly Pinto",0,672,6136,F
"Srta. Beatriz Carvalho",0,672,6135,F
"Dra. Eduarda Viana",0,672,6137,F
"Olivia Alves",0,672,6133,F
"Sra. Ana Sophia Rodrigues",0,672,6132,F
"Bianca da Paz",0,672,6134,F
"Srta. Rafaela Nogueira",0,671,6139,F
"Dra. Emanuelly Barbosa",0,671,6140,F
"Caroline Araújo",0,671,6138,F
"Rebeca Melo",0,671,6141,F
"Maria Cecília Moura",0,670,6143,F
"Maria Sophia Fernandes",0,670,6142,F
"Isis Castro",0,670,6144,F
"Maria Julia Castro",0,669,6145,F
"Sra. Agatha Nunes",0,669,6147,F
"Marcela Cardoso",0,669,6148,F
"Heloísa Silveira",0,669,6146,F
"Srta. Valentina Costa",0,668,6156,F
"Maria Clara Rodrigues",0,668,6150,F
"Joana Nascimento",0,668,6152,F
"Olivia Santos",0,668,6151,F
"Catarina Novaes",0,668,6154,F
"Maria Luiza das Neves",0,668,6153,F
"Srta. Caroline Barros",0,668,6155,F
"Sra. Isabella Rocha",0,668,6157,F
"Maria Alice Novaes",0,668,6149,F
"Beatriz da Costa",0,667,6158,F
"Lívia Novaes",0,667,6160,F
"Srta. Ana Luiza Moreira",0,667,6161,F
"Daniela Monteiro",0,667,6159,F
"Maria Julia da Paz",0,667,6162,F
"Sophie Rocha",0,666,6168,F
"Clarice Aragão",0,666,6163,F
"Clara Rezende",0,666,6170,F
"Marina Barbosa",0,666,6171,F
"Ana Sophia Moreira",0,666,6164,F
"Srta. Kamilly Fogaça",0,666,6166,F
"Gabriela Moreira",0,666,6169,F
"Dra. Gabrielly da Rocha",0,666,6165,F
"Dra. Ana Nunes",0,666,6167,F
"Bianca Oliveira",0,665,6174,F
"Ana Beatriz Nunes",0,665,6178,F
"Lavínia Farias",0,665,6175,F
"Luna Fernandes",0,665,6172,F
"Luana da Luz",0,665,6177,F
"Stella Correia",0,665,6176,F
"Laura Pereira",0,665,6173,F
"Alice Azevedo",0,664,6182,F
"Srta. Ana Júlia Dias",0,664,6181,F
"Bárbara Azevedo",0,664,6179,F
"Isabel Duarte",0,664,6180,F
"Isis Cardoso",0,663,6183,F
"Valentina Caldeira",0,663,6184,F
"Helena Oliveira",0,663,6185,F
"Maria Julia Ferreira",0,663,6186,F
"Maitê Cardoso",0,663,6187,F
"Maitê Farias",0,663,6189,F
"Elisa Nunes",0,663,6188,F
"Julia Cardoso",0,662,6193,F
"Ana Souza",0,662,6190,F
"Pietra Pereira",0,662,6191,F
"Maria Luiza da Rosa",0,662,6192,F
"Sra. Maria da Rosa",0,662,6194,F
"Laura Silveira",0,662,6195,F
"Ana Carolina Monteiro",0,661,6196,F
"Alexia Ferreira",0,661,6197,F
"Srta. Ana Laura Farias",0,660,6200,F
"Lavínia da Rosa",0,660,6198,F
"Sofia Porto",0,660,6199,F
"Joana Ferreira",0,660,6201,F
"Isadora Gonçalves",0,659,6202,F
"Ana Beatriz Pereira",0,659,6203,F
"Sra. Vitória Costa",0,658,6204,F
"Raquel Monteiro",0,658,6207,F
"Isis Cunha",0,658,6205,F
"Luna da Paz",0,658,6206,F
"Julia Moura",0,658,6208,F
"Nina Silveira",0,658,6209,F
"Ana Vitória Ferreira",0,658,6210,F
"Bianca Lopes",0,657,6211,F
"Yasmin da Luz",0,657,6217,F
"Ana Luiza Costela",0,657,6213,F
"Isadora Pinto",0,657,6212,F
"Natália Porto",0,657,6215,F
"Maria Luiza Barros",0,657,6216,F
"Sabrina Caldeira",0,657,6214,F
"Agatha Peixoto",0,656,6220,F
"Cecília Azevedo",0,656,6219,F
"Dra. Sarah Cunha",0,656,6218,F
"Daniela Alves",0,656,6221,F
"Melissa Rezende",0,655,6222,F
"Srta. Rebeca da Cruz",0,655,6225,F
"Kamilly Correia",0,655,6226,F
"Mirella das Neves",0,655,6227,F
"Lara Porto",0,655,6228,F
"Clarice Novaes",0,655,6224,F
"Agatha Costela",0,655,6223,F
"Sophie Azevedo",0,654,6230,F
"Laura Lopes",0,654,6232,F
"Ana Carolina Mendes",0,654,6233,F
